venue_slug,song_slug,count_song_venue,count_venue,count_song,share_venue,share_global,affinity,affinity_log
townshend-family-park,guelah-papyrus,1,94,212,0.010638297872340425,0.005428103236378533,1.9598554797270173,1.0851404427274702
trax,guelah-papyrus,3,143,212,0.02097902097902098,0.005428103236378533,3.8648898271539784,1.5820440693700284
triad-amphitheater,guelah-papyrus,1,20,212,0.05,0.005428103236378533,9.211320754716983,2.323496982744511
uic-pavilion-university-of-illinois,guelah-papyrus,2,167,212,0.011976047904191617,0.005428103236378533,2.2063043723873013,1.1651189880426038
van-andel-arena,guelah-papyrus,1,83,212,0.012048192771084338,0.005428103236378533,2.2195953625824054,1.1692556878656768
variety-arts-center,guelah-papyrus,1,24,212,0.041666666666666664,0.005428103236378533,7.676100628930818,2.160572191437109
verizon-theatre-at-grand-prairie,guelah-papyrus,1,67,212,0.014925373134328358,0.005428103236378533,2.749647986482681,1.3216619653049446
verizon-wireless-music-center,guelah-papyrus,1,154,212,0.006493506493506494,0.005428103236378533,1.1962754226905172,0.7867629359515561
veterans-memorial-auditorium,guelah-papyrus,1,31,212,0.03225806451612903,0.005428103236378533,5.942787583688375,1.9377033629906297
warfield-theatre,guelah-papyrus,1,145,212,0.006896551724137931,0.005428103236378533,1.2705270006506182,0.8200119634255337
wilbur-field-stanford-university,guelah-papyrus,1,34,212,0.029411764705882353,0.005428103236378533,5.4184239733629305,1.8591726005498803
wolf-mountain-amphitheatre,guelah-papyrus,1,21,212,0.047619047619047616,0.005428103236378533,8.772686433063791,2.279591395818305
worcester-centrum-centre,guelah-papyrus,1,206,212,0.0048543689320388345,0.005428103236378533,0.8943029858948525,0.6388509534032174
worcester-memorial-auditorium,guelah-papyrus,1,30,212,0.03333333333333333,0.005428103236378533,6.140880503144654,1.9658360885163944
world-music-theatre,guelah-papyrus,1,26,212,0.038461538461538464,0.005428103236378533,7.085631349782294,2.090088579007157
wow-hall,guelah-papyrus,1,26,212,0.038461538461538464,0.005428103236378533,7.085631349782294,2.090088579007157
1313-club,harry-hood,1,27,441,0.037037037037037035,0.011291478902089308,3.2800873435794067,1.4539734167638436
achilles-rink-union-college,harry-hood,1,26,441,0.038461538461538464,0.011291478902089308,3.4062445491016917,1.4830227504943725
allstate-arena,harry-hood,1,122,441,0.00819672131147541,0.011291478902089308,0.7259209694806884,0.5457608033630315
alpine-valley-music-theatre,harry-hood,5,541,441,0.009242144177449169,0.011291478902089308,0.8185060838876524,0.5980153309920474
american-airlines-arena,harry-hood,3,265,441,0.011320754716981131,0.011291478902089308,1.0025927352072903,0.6944427086046149
ameris-bank-amphitheatre,harry-hood,1,89,441,0.011235955056179775,0.011291478902089308,0.9950826772656627,0.6906854917215484
amsouth-amphitheatre,harry-hood,2,20,441,0.1,0.011291478902089308,8.856235827664399,2.288104333824756
arizona-ballroom-university-of-arizona-student-union,harry-hood,1,26,441,0.038461538461538464,0.011291478902089308,3.4062445491016917,1.4830227504943725
arlene-schnitzer-concert-hall,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
armstrong-hall-colorado-college,harry-hood,1,54,441,0.018518518518518517,0.011291478902089308,1.6400436717897033,0.9707954593659862
ascend-amphitheater,harry-hood,2,128,441,0.015625,0.011291478902089308,1.3837868480725624,0.8686903358403117
atlantic-city-beach,harry-hood,2,111,441,0.018018018018018018,0.011291478902089308,1.5957181671467384,0.953863228675103
augusta-civic-center,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
austin-music-hall,harry-hood,1,38,441,0.02631578947368421,0.011291478902089308,2.3305883757011574,1.2031489777843658
band-shell-university-of-florida,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
bangor-auditorium,harry-hood,1,40,441,0.025,0.011291478902089308,2.2140589569160998,1.1675346109293097
barcela3-maya-beach,harry-hood,2,178,441,0.011235955056179775,0.011291478902089308,0.9950826772656627,0.6906854917215484
barrymore-theatre,harry-hood,1,105,441,0.009523809523809525,0.011291478902089308,0.8434510312061333,0.6116393753916791
bataclan,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
beacon-theatre,harry-hood,1,62,441,0.016129032258064516,0.011291478902089308,1.4284251334942577,0.887242954037029
bender-arena-american-university,harry-hood,1,21,441,0.047619047619047616,0.011291478902089308,4.2172551560306655,1.651971431418291
berkeley-square,harry-hood,1,23,441,0.043478260869565216,0.011291478902089308,3.850537316375825,1.5790894856945918
bethel-woods-center-for-the-arts,harry-hood,2,169,441,0.011834319526627219,0.011291478902089308,1.0480752458774436,0.7169004476534173
big-cypress-seminole-indian-reservation,harry-hood,1,91,441,0.01098901098901099,0.011291478902089308,0.9732127283147691,0.6796630409520035
bill-graham-civic-auditorium,harry-hood,3,354,441,0.00847457627118644,0.011291478902089308,0.7505284599715591,0.5599177194761125
blossom-music-center,harry-hood,4,164,441,0.024390243902439025,0.011291478902089308,2.160057518942536,1.1505902296301678
boardwalk-hall,harry-hood,2,167,441,0.011976047904191617,0.011291478902089308,1.0606270452292694,0.723010327371977
boise-state-university-pavilion,harry-hood,1,40,441,0.025,0.011291478902089308,2.2140589569160998,1.1675346109293097
bonnaroo-music-arts-festival,harry-hood,3,110,441,0.02727272727272727,0.011291478902089308,2.415337043908472,1.2282761832942812
bridgestone-arena,harry-hood,1,57,441,0.017543859649122806,0.011291478902089308,1.5537255838007715,0.9375533061840756
broadview-stage-at-spac,harry-hood,2,85,441,0.023529411764705882,0.011291478902089308,2.0838201947445643,1.1261691513894108
broome-county-forum,harry-hood,1,57,441,0.017543859649122806,0.011291478902089308,1.5537255838007715,0.9375533061840756
bryce-jordan-center-penn-state-university,harry-hood,1,36,441,0.027777777777777776,0.011291478902089308,2.460065507684555,1.2412875217472163
cal-expo-amphitheater,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
campus-club,harry-hood,1,128,441,0.0078125,0.011291478902089308,0.6918934240362812,0.5258482710419679
campus-recreation-center-evergreen-college,harry-hood,1,70,441,0.014285714285714285,0.011291478902089308,1.2651765468091998,0.8176527015085218
canyon-west-room-lincoln-center,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
chaifetz-arena-saint-louis-university,harry-hood,1,100,441,0.01,0.011291478902089308,0.8856235827664398,0.6342585793320673
charlotte-coliseum,harry-hood,1,37,441,0.02702702702702703,0.011291478902089308,2.393577250720108,1.221884601222628
cheel-arena-clarkson-university,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
cincinnati-music-hall,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
civic-arena,harry-hood,1,40,441,0.025,0.011291478902089308,2.2140589569160998,1.1675346109293097
civic-auditorium,harry-hood,1,86,441,0.011627906976744186,0.011291478902089308,1.0297948636819068,0.7079347355741159
clement-s-brew-pub,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
climate-pledge-arena,harry-hood,1,69,441,0.014492753623188406,0.011291478902089308,1.2835124387919419,0.8257148008765769
cmac-performing-arts-center,harry-hood,1,40,441,0.025,0.011291478902089308,2.2140589569160998,1.1675346109293097
cochran-lounge-student-union-macalester-college,harry-hood,1,28,441,0.03571428571428571,0.011291478902089308,3.162941367022999,1.4262218838049816
collis-center-dartmouth-college,harry-hood,2,47,441,0.0425531914893617,0.011291478902089308,3.7686109904954885,1.5620550655330687
comcast-center,harry-hood,1,58,441,0.017241379310344827,0.011291478902089308,1.5269372116662756,0.9270079811113252
coors-amphitheatre,harry-hood,3,48,441,0.0625,0.011291478902089308,5.535147392290249,1.8771949011126212
corestates-spectrum,harry-hood,2,96,441,0.020833333333333332,0.011291478902089308,1.8450491307634163,1.0455803365903145
csu-convocation-center,harry-hood,1,57,441,0.017543859649122806,0.011291478902089308,1.5537255838007715,0.9375533061840756
cumberland-county-civic-center,harry-hood,1,118,441,0.00847457627118644,0.011291478902089308,0.7505284599715591,0.5599177194761125
cutler-quad-colorado-college,harry-hood,1,23,441,0.043478260869565216,0.011291478902089308,3.850537316375825,1.5790894856945918
darien-lake-performing-arts-center,harry-hood,2,111,441,0.018018018018018018,0.011291478902089308,1.5957181671467384,0.953863228675103
darling-s-waterfront-pavilion,harry-hood,1,61,441,0.01639344262295082,0.011291478902089308,1.4518419389613768,0.8968395539086654
dcu-center,harry-hood,2,127,441,0.015748031496062992,0.011291478902089308,1.3946828075062045,0.8732507826373876
deer-creek-music-center,harry-hood,3,228,441,0.013157894736842105,0.011291478902089308,1.1652941878505787,0.7725562357568766
dick-s-sporting-goods-park,harry-hood,13,846,441,0.015366430260047281,0.011291478902089308,1.360887302123371,0.8590375238524547
dining-commons-bennington-college,harry-hood,1,21,441,0.047619047619047616,0.011291478902089308,4.2172551560306655,1.651971431418291
dobson-arena,harry-hood,1,26,441,0.038461538461538464,0.011291478902089308,3.4062445491016917,1.4830227504943725
dunkin-donuts-center,harry-hood,1,75,441,0.013333333333333334,0.011291478902089308,1.1808314436885865,0.7797062002753845
el-dorado-cafa-c,harry-hood,1,81,441,0.012345679012345678,0.011291478902089308,1.0933624478598023,0.7387715999285607
elk-ballroom,harry-hood,1,53,441,0.018867924528301886,0.011291478902089308,1.6709878920121506,0.9824484009884404
empire-polo-club,harry-hood,1,108,441,0.009259259259259259,0.011291478902089308,0.8200218358948517,0.5988484987611555
ervin-j-nutter-center-wright-state-university,harry-hood,1,93,441,0.010752688172043012,0.011291478902089308,0.9522834223295052,0.6689996733165264
finger-lakes-performing-arts-center,harry-hood,1,45,441,0.022222222222222223,0.011291478902089308,1.968052406147644,1.0879059822070816
first-union-spectrum,harry-hood,1,51,441,0.0196078431372549,0.011291478902089308,1.7365168289538035,1.0066858813924648
firstar-center,harry-hood,1,32,441,0.03125,0.011291478902089308,2.7675736961451247,1.326431212347803
firstmerit-bank-pavilion-at-northerly-island,harry-hood,2,120,441,0.016666666666666666,0.011291478902089308,1.476039304610733,0.9066602289333233
fleetcenter,harry-hood,2,67,441,0.029850746268656716,0.011291478902089308,2.6436524858699695,1.2929866087331616
flood-zone,harry-hood,1,54,441,0.018518518518518517,0.011291478902089308,1.6400436717897033,0.9707954593659862
fly-me-to-the-moon-saloon,harry-hood,2,71,441,0.028169014084507043,0.011291478902089308,2.4947143176519435,1.25125163204498
folsom-field,harry-hood,1,56,441,0.017857142857142856,0.011291478902089308,1.5814706835114996,0.9483592688955886
forest-hills-stadium,harry-hood,1,35,441,0.02857142857142857,0.011291478902089308,2.5303530936183996,1.2613978924636795
fort-ram,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
gallagher-s,harry-hood,3,83,441,0.03614457831325301,0.011291478902089308,3.2010490943365295,1.4353342784642422
glens-falls-civic-center,harry-hood,1,72,441,0.013888888888888888,0.011291478902089308,1.2300327538422775,0.8020162731858115
goddard-college,harry-hood,1,58,441,0.017241379310344827,0.011291478902089308,1.5269372116662756,0.9270079811113252
golden-1-center,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
gorge-amphitheatre,harry-hood,6,423,441,0.014184397163120567,0.011291478902089308,1.256203663498496,0.8136836059345928
gothic-theatre,harry-hood,1,51,441,0.0196078431372549,0.011291478902089308,1.7365168289538035,1.0066858813924648
grady-cole-center,harry-hood,1,45,441,0.022222222222222223,0.011291478902089308,1.968052406147644,1.0879059822070816
great-woods-center-for-the-performing-arts,harry-hood,2,120,441,0.016666666666666666,0.011291478902089308,1.476039304610733,0.9066602289333233
hamilton-college,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
hampton-coliseum,harry-hood,7,430,441,0.01627906976744186,0.011291478902089308,1.4417128091546696,0.8926997640037623
hartman-union-activities-center-plymouth-state-university,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
hollywood-bowl,harry-hood,3,147,441,0.02040816326530612,0.011291478902089308,1.8073950668702852,1.0322570309285006
hunt-s,harry-hood,4,161,441,0.024844720496894408,0.011291478902089308,2.200307037929043,1.163246754555662
huntington-bank-pavilion-at-northerly-island,harry-hood,1,58,441,0.017241379310344827,0.011291478902089308,1.5269372116662756,0.9270079811113252
ian-mclean-s-farm,harry-hood,1,31,441,0.03225806451612903,0.011291478902089308,2.8568502669885154,1.3498508573650692
ian-mclean-s-party-connie-condon-s-farm,harry-hood,1,32,441,0.03125,0.011291478902089308,2.7675736961451247,1.326431212347803
indiana-university-auditorium,harry-hood,1,23,441,0.043478260869565216,0.011291478902089308,3.850537316375825,1.5790894856945918
international-beer-garden,harry-hood,1,46,441,0.021739130434782608,0.011291478902089308,1.9252686581879126,1.0733863254190954
jesse-auditorium-university-of-missouri,harry-hood,1,23,441,0.043478260869565216,0.011291478902089308,3.850537316375825,1.5790894856945918
john-m-greene-hall-smith-college,harry-hood,1,28,441,0.03571428571428571,0.011291478902089308,3.162941367022999,1.4262218838049816
john-paul-jones-arena,harry-hood,1,23,441,0.043478260869565216,0.011291478902089308,3.850537316375825,1.5790894856945918
jones-beach-amphitheater,harry-hood,1,101,441,0.009900990099009901,0.011291478902089308,0.8768550324420197,0.6295975209733353
keswick-theatre,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
keyspan-park,harry-hood,1,39,441,0.02564102564102564,0.011291478902089308,2.2708296994011277,1.1850436834286797
la-marna,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
laguna-seca-raceway,harry-hood,1,71,441,0.014084507042253521,0.011291478902089308,1.2473571588259718,0.8097549297603468
lake-tahoe-outdoor-arena-at-harveys,harry-hood,2,122,441,0.01639344262295082,0.011291478902089308,1.4518419389613768,0.8968395539086654
lakewood-amphitheatre,harry-hood,1,138,441,0.007246376811594203,0.011291478902089308,0.6417562193959709,0.4957665343540222
larrabee-farm-a-k-a-amyas-farm,harry-hood,1,34,441,0.029411764705882353,0.011291478902089308,2.6047752434307054,1.282259423004347
le-spectrum,harry-hood,1,56,441,0.017857142857142856,0.011291478902089308,1.5814706835114996,0.9483592688955886
longhorn,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
loring-commerce-centre,harry-hood,2,176,441,0.011363636363636364,0.011291478902089308,1.0063904349618635,0.696337304181277
lucerna-theatre,harry-hood,1,32,441,0.03125,0.011291478902089308,2.7675736961451247,1.326431212347803
mac-center-kent-state-university,harry-hood,1,21,441,0.047619047619047616,0.011291478902089308,4.2172551560306655,1.651971431418291
madison-square-garden,harry-hood,21,1798,441,0.01167964404894327,0.011291478902089308,1.0343768208061868,0.7101895414343347
mahaffey-theatre,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
matthew-knight-arena,harry-hood,1,56,441,0.017857142857142856,0.011291478902089308,1.5814706835114996,0.9483592688955886
mcnichols-arena,harry-hood,1,45,441,0.022222222222222223,0.011291478902089308,1.968052406147644,1.0879059822070816
merriweather-post-pavilion,harry-hood,8,430,441,0.018604651162790697,0.011291478902089308,1.647671781891051,0.9736806809554812
mgm-grand-garden-arena,harry-hood,5,337,441,0.01483679525222552,0.011291478902089308,1.3139815768048069,0.8389696671169763
mid-hudson-civic-center,harry-hood,1,26,441,0.038461538461538464,0.011291478902089308,3.4062445491016917,1.4830227504943725
mississippi-nights,harry-hood,1,54,441,0.018518518518518517,0.011291478902089308,1.6400436717897033,0.9707954593659862
molson-amphitheatre,harry-hood,1,37,441,0.02702702702702703,0.011291478902089308,2.393577250720108,1.221884601222628
moon-palace,harry-hood,5,380,441,0.013157894736842105,0.011291478902089308,1.1652941878505787,0.7725562357568766
mullins-center-university-of-massachusetts,harry-hood,3,129,441,0.023255813953488372,0.011291478902089308,2.0595897273638135,1.1182808309503982
mvp-arena,harry-hood,1,58,441,0.017241379310344827,0.011291478902089308,1.5269372116662756,0.9270079811113252
nassau-veterans-memorial-coliseum,harry-hood,2,128,441,0.015625,0.011291478902089308,1.3837868480725624,0.8686903358403117
nautica-stage,harry-hood,2,48,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
nectar-s,harry-hood,2,493,441,0.004056795131845842,0.011291478902089308,0.3592793439214766,0.3069546651290415
new-orleans-fairgrounds,harry-hood,2,37,441,0.05405405405405406,0.011291478902089308,4.787154501440216,1.7556407202550526
newport-state-airport,harry-hood,1,51,441,0.0196078431372549,0.011291478902089308,1.7365168289538035,1.0066858813924648
nietzscheas,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
nikon-at-jones-beach-theater,harry-hood,3,178,441,0.016853932584269662,0.011291478902089308,1.492624015898494,0.9133359772423626
nissan-pavilion-at-stone-ridge,harry-hood,1,21,441,0.047619047619047616,0.011291478902089308,4.2172551560306655,1.651971431418291
north-charleston-coliseum,harry-hood,2,266,441,0.007518796992481203,0.011291478902089308,0.6658823930574735,0.5103549488504131
northwell-health-at-jones-beach-theater,harry-hood,1,35,441,0.02857142857142857,0.011291478902089308,2.5303530936183996,1.2613978924636795
ntelos-pavilion,harry-hood,1,140,441,0.007142857142857143,0.011291478902089308,0.6325882734045999,0.49016665323619957
oak-mountain-amphitheatre,harry-hood,2,106,441,0.018867924528301886,0.011291478902089308,1.6709878920121506,0.9824484009884404
oak-ridge-farm,harry-hood,1,40,441,0.025,0.011291478902089308,2.2140589569160998,1.1675346109293097
oklahoma-city-zoo-amphitheatre,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
olympic-center,harry-hood,1,60,441,0.016666666666666666,0.011291478902089308,1.476039304610733,0.9066602289333233
orpheum-theatre,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
oswego-county-airport,harry-hood,1,48,441,0.020833333333333332,0.011291478902089308,1.8450491307634163,1.0455803365903145
pacific-coliseum,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
page-commons-room-student-center-colby-college,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
palace-theatre,harry-hood,2,186,441,0.010752688172043012,0.011291478902089308,0.9522834223295052,0.6689996733165264
paolo-soleri-amphitheatre,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
patriot-center-george-mason-university,harry-hood,1,45,441,0.022222222222222223,0.011291478902089308,1.968052406147644,1.0879059822070816
pearl-street-ballroom,harry-hood,1,91,441,0.01098901098901099,0.011291478902089308,0.9732127283147691,0.6796630409520035
pepsi-arena,harry-hood,2,140,441,0.014285714285714285,0.011291478902089308,1.2651765468091998,0.8176527015085218
pershing-auditorium,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
pete-s-phabulous-phish-phest,harry-hood,1,35,441,0.02857142857142857,0.011291478902089308,2.5303530936183996,1.2613978924636795
plattsburgh-air-force-base,harry-hood,1,60,441,0.016666666666666666,0.011291478902089308,1.476039304610733,0.9066602289333233
pnc-bank-arts-center,harry-hood,2,125,441,0.016,0.011291478902089308,1.416997732426304,0.8825261635439525
portland-meadows,harry-hood,1,39,441,0.02564102564102564,0.011291478902089308,2.2708296994011277,1.1850436834286797
post-gazette-pavilion,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
providence-civic-center,harry-hood,1,85,441,0.011764705882352941,0.011291478902089308,1.0419100973722821,0.7138856920212023
providence-performing-arts-center,harry-hood,1,28,441,0.03571428571428571,0.011291478902089308,3.162941367022999,1.4262218838049816
radio-city-music-hall,harry-hood,1,34,441,0.029411764705882353,0.011291478902089308,2.6047752434307054,1.282259423004347
randall-s-island,harry-hood,1,57,441,0.017543859649122806,0.011291478902089308,1.5537255838007715,0.9375533061840756
recreation-hall-penn-state-university,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
red-rocks-amphitheatre,harry-hood,3,261,441,0.011494252873563218,0.011291478902089308,1.0179581411108505,0.702086178956546
riverport-amphitheater,harry-hood,1,64,441,0.015625,0.011291478902089308,1.3837868480725624,0.8686903358403117
rock-lititz,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
roseland-ballroom,harry-hood,1,102,441,0.00980392156862745,0.011291478902089308,0.8682584144769018,0.6250066677533006
roseland-theater,harry-hood,2,102,441,0.0196078431372549,0.011291478902089308,1.7365168289538035,1.0066858813924648
roxy-theatre,harry-hood,1,91,441,0.01098901098901099,0.011291478902089308,0.9732127283147691,0.6796630409520035
ruoff-music-center,harry-hood,1,173,441,0.005780346820809248,0.011291478902089308,0.5119211461077686,0.4133811243522495
salem-armory,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
saltair-pavilion,harry-hood,1,27,441,0.037037037037037035,0.011291478902089308,3.2800873435794067,1.4539734167638436
sam-s-tavern,harry-hood,1,68,441,0.014705882352941176,0.011291478902089308,1.3023876217153527,0.8339466808836271
sandstone-amphitheatre,harry-hood,1,58,441,0.017241379310344827,0.011291478902089308,1.5269372116662756,0.9270079811113252
saratoga-performing-arts-center,harry-hood,3,453,441,0.006622516556291391,0.011291478902089308,0.5865056839512847,0.46153391473326744
sawatch-hall-park-hyatt-beaver-creek,harry-hood,1,21,441,0.047619047619047616,0.011291478902089308,4.2172551560306655,1.651971431418291
sculpture-room-goddard-college,harry-hood,2,85,441,0.023529411764705882,0.011291478902089308,2.0838201947445643,1.1261691513894108
seattle-center-arena,harry-hood,1,42,441,0.023809523809523808,0.011291478902089308,2.1086275780153327,1.1341813355499661
shepherd-s-bush-empire,harry-hood,2,44,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
shoreline-amphitheatre,harry-hood,3,266,441,0.011278195488721804,0.011291478902089308,0.9988235895862103,0.692558802292501
sigma-phi-house-hamilton-college,harry-hood,1,40,441,0.025,0.011291478902089308,2.2140589569160998,1.1675346109293097
silva-concert-hall-hult-center-for-the-performing-arts,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
sleep-train-amphitheatre,harry-hood,1,44,441,0.022727272727272728,0.011291478902089308,2.012780869923727,1.1028635293001297
snhu-arena,harry-hood,1,54,441,0.018518518518518517,0.011291478902089308,1.6400436717897033,0.9707954593659862
somerville-theatre,harry-hood,2,163,441,0.012269938650306749,0.011291478902089308,1.086654702780908,0.7355621629358833
south-park-meadows,harry-hood,3,54,441,0.05555555555555555,0.011291478902089308,4.92013101536911,1.7783585796255397
spartanburg-memorial-auditorium,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
sphere,harry-hood,1,68,441,0.014705882352941176,0.011291478902089308,1.3023876217153527,0.8339466808836271
sports-center-university-of-hartford,harry-hood,1,27,441,0.037037037037037035,0.011291478902089308,3.2800873435794067,1.4539734167638436
starlight-theatre,harry-hood,1,39,441,0.02564102564102564,0.011291478902089308,2.2708296994011277,1.1850436834286797
starry-night,harry-hood,1,23,441,0.043478260869565216,0.011291478902089308,3.850537316375825,1.5790894856945918
student-union-ballroom-university-of-massachusetts,harry-hood,1,41,441,0.024390243902439025,0.011291478902089308,2.160057518942536,1.1505902296301678
summerstage-at-sugarbush-north,harry-hood,1,66,441,0.015151515151515152,0.011291478902089308,1.3418539132824847,0.8509428863224412
suny-potsdam,harry-hood,1,24,441,0.041666666666666664,0.011291478902089308,3.6900982615268325,1.5454535335237518
susquehanna-bank-center,harry-hood,1,92,441,0.010869565217391304,0.011291478902089308,0.9626343290939563,0.6742876162779377
td-pavilion-at-the-mann,harry-hood,1,117,441,0.008547008547008548,0.011291478902089308,0.7569432331337094,0.5635754997095987
the-aladdin-theatre,harry-hood,1,25,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
the-base-lodge-stearns-hall-johnson-state-college,harry-hood,1,39,441,0.02564102564102564,0.011291478902089308,2.2708296994011277,1.1850436834286797
the-brewery,harry-hood,1,21,441,0.047619047619047616,0.011291478902089308,4.2172551560306655,1.651971431418291
the-capitol-theatre,harry-hood,1,177,441,0.005649717514124294,0.011291478902089308,0.5003523066477061,0.40569995162873673
the-catalyst,harry-hood,1,69,441,0.014492753623188406,0.011291478902089308,1.2835124387919419,0.8257148008765769
the-chance,harry-hood,1,92,441,0.010869565217391304,0.011291478902089308,0.9626343290939563,0.6742876162779377
the-colonial-theatre,harry-hood,3,177,441,0.01694915254237288,0.011291478902089308,1.5010569199431183,0.9167134105102006
the-comcast-theatre,harry-hood,1,65,441,0.015384615384615385,0.011291478902089308,1.3624978196406767,0.8597194574819176
the-cow-palace,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
the-edge-night-club,harry-hood,1,50,441,0.02,0.011291478902089308,1.7712471655328796,1.01929745913609
the-fillmore,harry-hood,1,20,441,0.05,0.011291478902089308,4.4281179138321995,1.691592464992424
the-flynn-theatre,harry-hood,2,99,441,0.020202020202020204,0.011291478902089308,1.7891385510433129,1.0257327850892313
the-forum,harry-hood,2,149,441,0.013422818791946308,0.011291478902089308,1.1887564869348186,0.7833335683758712
the-fox-theatre,harry-hood,2,155,441,0.012903225806451613,0.011291478902089308,1.1427401067954062,0.762085433726533
the-front,harry-hood,7,614,441,0.011400651465798045,0.011291478902089308,1.0096685797011529,0.69796982275502
the-georgia-theatre,harry-hood,1,132,441,0.007575757575757576,0.011291478902089308,0.6709269566412424,0.513378536294733
the-grey-hall,harry-hood,1,59,441,0.01694915254237288,0.011291478902089308,1.5010569199431183,0.9167134105102006
the-inferno,harry-hood,1,117,441,0.008547008547008548,0.011291478902089308,0.7569432331337094,0.5635754997095987
the-macauley-theater,harry-hood,2,50,441,0.04,0.011291478902089308,3.5424943310657593,1.5134762733106926
the-mann-center-for-the-performing-arts,harry-hood,6,223,441,0.026905829596412557,0.011291478902089308,2.3828437204478203,1.2187166931795939
the-moore-theatre,harry-hood,1,21,441,0.047619047619047616,0.011291478902089308,4.2172551560306655,1.651971431418291
the-orange-grove,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
the-palace-of-auburn-hills,harry-hood,1,69,441,0.014492753623188406,0.011291478902089308,1.2835124387919419,0.8257148008765769
the-paradise,harry-hood,3,131,441,0.022900763358778626,0.011291478902089308,2.0281456093887935,1.1079504220639405
the-ranch,harry-hood,2,83,441,0.024096385542168676,0.011291478902089308,2.1340327295576866,1.1423205872608182
the-riviera-theatre,harry-hood,1,27,441,0.037037037037037035,0.011291478902089308,3.2800873435794067,1.4539734167638436
the-strand-theater,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
the-wetlands-preserve,harry-hood,1,129,441,0.007751937984496124,0.011291478902089308,0.6865299091212712,0.5226731097953246
the-wharf-amphitheater,harry-hood,1,57,441,0.017543859649122806,0.011291478902089308,1.5537255838007715,0.9375533061840756
the-woodlands,harry-hood,1,84,441,0.011904761904761904,0.011291478902089308,1.0543137890076664,0.7199418695596175
theatre-st-denis,harry-hood,1,23,441,0.043478260869565216,0.011291478902089308,3.850537316375825,1.5790894856945918
thomas-mack-center,harry-hood,2,192,441,0.010416666666666666,0.011291478902089308,0.9225245653817081,0.6536392001478639
thompson-boling-arena,harry-hood,1,22,441,0.045454545454545456,0.011291478902089308,4.025561739847454,1.614537236721581
times-union-center,harry-hood,2,81,441,0.024691358024691357,0.011291478902089308,2.1867248957196046,1.1589937109436133
tipitina-s,harry-hood,1,123,441,0.008130081300813009,0.011291478902089308,0.7200191729808455,0.5423354378451203
